File_name,Title,Book,Date,Date_writing,Period,Genre,Subgenre,Microgenre,Place_names,Occurrences,Type,Place_names_normalised_english,Place_names_normalised_spanish,GeoNames ID,Latitude,Longitude,Place_time
GUANCHES_DE_TENERIFE_Y_CONQUISTA_DE_CANARIA_LOS.txt,"Guanches de Tenerife y conquista de Canaria, Los",Parte X,1618,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Castilla,4,Entidad política,Crown of Castile,Castilla,3336900,40.4175,-3.715,Modernidad
GUANCHES_DE_TENERIFE_Y_CONQUISTA_DE_CANARIA_LOS.txt,"Guanches de Tenerife y conquista de Canaria, Los",Parte X,1618,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Palmira,1,Entidad política,Palmyra,Palmira,163808,34.550381,38.269791,Modernidad
GUANCHES_DE_TENERIFE_Y_CONQUISTA_DE_CANARIA_LOS.txt,"Guanches de Tenerife y conquista de Canaria, Los",Parte X,1618,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Aragón,2,Entidad política,Crown of Aragon,Aragón,3336899,41.65,-0.9,Modernidad
GUANCHES_DE_TENERIFE_Y_CONQUISTA_DE_CANARIA_LOS.txt,"Guanches de Tenerife y conquista de Canaria, Los",Parte X,1618,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Italia,1,Entidad política,Italy,Italia,3175395,42.5,12.5,Modernidad
GUANCHES_DE_TENERIFE_Y_CONQUISTA_DE_CANARIA_LOS.txt,"Guanches de Tenerife y conquista de Canaria, Los",Parte X,1618,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Jerez de la Frontera,1,Entidad política,Jerez de la Frontera,Jerez de la Frontera,6356935,36.7,-6.1166666666667,Modernidad
GUANCHES_DE_TENERIFE_Y_CONQUISTA_DE_CANARIA_LOS.txt,"Guanches de Tenerife y conquista de Canaria, Los",Parte X,1618,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Troya,1,Entidad política,Troy,Troya,298885,39.9575,26.238888888889,Antigüedad
GUANCHES_DE_TENERIFE_Y_CONQUISTA_DE_CANARIA_LOS.txt,"Guanches de Tenerife y conquista de Canaria, Los",Parte X,1618,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Indias,1,Entidad política,American West Indies,Indias occidentales,10861432,19,-96,Modernidad
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Portugal,14,Entidad política,Portugal,Portugal,2264397,38.7,-9.18333333333333,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Castilla,13,Entidad política,Crown of Castile,Castilla,3336900,40.4175,-3.715,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Lisboa,5,Entidad política,Lisbon,Lisboa,2267057,38.708042,-9.139016,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Aragón,7,Entidad política,Crown of Aragon,Aragón,3336899,41.65,-0.9,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Tajo,1,Accidente geográfico,Tagus River,Tajo,2262787,40.3197,-1.6975,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Tíbar,1,Entidad política,Tibar,Tíbar,11351044,-8.56944444,125.48972222,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Persia,1,Entidad política,Persian Empire,Persia,83311,33,53,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Ceilán,1,Entidad política,Sri Lanka,Ceilán,1227603,7,81,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Arabia,1,Entidad política,Arabian Peninsula,Arabia,6957697,23,46,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Trapobana,1,Lugar fantástico,Sri Lanka,Trapobana,1220982,7.5,81.5,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Etiopía,1,Entidad política,Etiopía,Etiopía,337996,9,40,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Ceuta,2,Entidad política,Ceuta,Ceuta,2519582,35.886667,-5.3,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,África,8,Accidente geográfico,Africa,África,6255146,21.09375,7.1881,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Berbería,1,Entidad política,Barbary Coast,Berbería,2472684,32,4,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Orán,1,Entidad política,Oran,Orán,2485926,35.696944444444,-0.63305555555556,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Montes Claros,1,Entidad política,Montesclaros,Montes Claros,3116307,40.10646,-4.93849,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Marruecos,2,Entidad política,Morocco,Marruecos,2542007,32,-6,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,España,6,Entidad política,Spain,España,2510769,40.2,-3.5,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,monte Helicona,1,Accidente geográfico,Mount Helicon,Monte Helicón,262733,38.352222222222,22.825,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Parnaso,1,Accidente geográfico,Mount Parnassus,Monte Parnaso,255730,38.533,22.6167,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Indias,1,Entidad política,East Indies,Indias orientales,875673,1,103,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Villena,2,Entidad política,Villena,Villena,6355513,38.635,-0.86583333333333,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Troya,1,Entidad política,Troy,Troya,298885,39.9575,26.238888888889,Antigüedad
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Venecia,1,Entidad política,Venice,Venecia,6542284,45.439722222222,12.331944444444,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Milán,1,Entidad política,Milan,Milán,6542283,45.466944444444,9.19,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Inglaterra,1,Entidad política,England,Inglaterra,6269131,53,-1,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Libia,1,Entidad política,Libya,Libia,2215636,27,17,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Villena,1,Entidad política,Villena,Villena,6355513,38.635,-0.86583333333333,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,Roma,1,Entidad política,Rome,Roma,3169070,41.893055555556,12.482777777778,Edad Media
GUANTE_DE_DONA_BLANCA_EL.txt,"Guante de doña Blanca, El",La vega del Parnaso,1637,1620-1634,Senectud (c. 1630-1635),Drama,Historial profano,Hechos particulares,India,1,Entidad política,India,India,1269750,22.8,83,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Aragón,33,Entidad política,Crown of Aragon,Aragón,3336899,41.65,-0.9,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Castilla,25,Entidad política,Crown of Castile,Castilla,3336900,40.4175,-3.715,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Zaragoza,9,Entidad política,Zaragoza,Zaragoza,6362983,41.65,-0.88333333333333,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Toledo,8,Entidad política,Toledo,Toledo,6361828,39.866666666667,-4.0333333333333,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Nápoles,8,Entidad política,Naples,Nápoles,3172395,40.8358333333333,14.2486111111111,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Grecia,1,Entidad política,Greece,Grecia,390903,38.5,23,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Moncayo,1,Accidente geográfico,Moncayo,Moncayo,3110342,41.78805556,-1.83833333,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Sicilia,1,Entidad política,Sicily,Sicilia,2523119,37.599958333333,14.015377777778,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,España,5,Entidad política,Spain,España,2510769,40.2,-3.5,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Portugal,6,Entidad política,Portugal,Portugal,2264397,38.7,-9.18333333333333,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Valladolid,1,Entidad política,Valladolid,Valladolid,6362308,41.651980555556,-4.7285611111111,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Andalucía,1,Entidad política,Andalusia,Andalucía,2593109,37.405,-5.9875,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Málaga,1,Entidad política,Málaga,Málaga,6359472,36.716666666667,-4.4166666666667,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Antequera,1,Entidad política,Antequera,Antequera,6359420,37.0183652,-4.5596649,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Jaén,1,Entidad política,Jaén,Jaén,6358500,37.769722222222,-3.7888888888889,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Tajo,3,Accidente geográfico,Tagus River,Tajo,2262787,40.3197,-1.6975,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Sierra Morena,1,Accidente geográfico,Sierra Morena,Sierra Morena,2513553,38.3,-5.4,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Italia,9,Entidad política,Italy,Italia,3175395,42.5,12.5,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Barcelona,2,Entidad política,Barcelona,Barcelona,6356055,41.3825,2.1769444444444,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Tarifa,1,Entidad política,Tarifa,Tarifa,6356950,36.015305555556,-5.6056666666667,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Ribagorza,1,Entidad política,Ribagorza,Ribagorza,3111843,42.45,0.53333333333333,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Ingalaterra,1,Entidad política,England,Inglaterra,6269131,53,-1,Edad Media
GUARDAR_Y_GUARDARSE.txt,Guardar y guardarse,Parte XXIV,1641,1620-1634,Senectud (c. 1630-1635),Comedia,Palatino,,Argel,3,Entidad política,Algiers,Argel,2507480,36.776388888889,3.0586111111111,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Jaén,2,Entidad política,Jaén,Jaén,6358500,37.769722222222,-3.7888888888889,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Castilla,7,Entidad política,Crown of Castile,Castilla,3336900,40.4175,-3.715,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,León,1,Entidad política,León,León,6362996,42.598888888889,-5.5669444444444,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Andalucía,3,Entidad política,Andalusia,Andalucía,2593109,37.405,-5.9875,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Granada,15,Entidad política,Granada,Granada,6357709,37.175,-3.6,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Córdoba,7,Entidad política,Córdoba,Córdoba,6357216,37.89,-4.78,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Madrid,2,Entidad política,Madrid,Madrid,6359304,40.4169444444445,-3.70333333333333,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Sevilla,2,Entidad política,Seville,Sevilla,6361046,37.3886111111111,-5.99555555555556,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Vizcaya,4,Entidad política,Biscay,Vizcaya,3104469,43.2619444444444,-2.93222222222222,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,España,13,Entidad política,Spain,España,2510769,40.2,-3.5,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Cartama,1,Entidad política,Cártama,Cartama,6359443,36.7112515,-4.6305716,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,África,2,Accidente geográfico,Africa,África,6255146,21.09375,7.1881,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Lorca,1,Entidad política,Lorca,Lorca,6359529,37.683333333333,-1.7,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Cabo de Buena Esperanza,1,Accidente geográfico,Cape of Good Hope,Cabo de Buena Esperanza,3367577,-34.358055555556,18.471944444444,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Barcelona,1,Entidad política,Barcelona,Barcelona,6356055,41.3825,2.1769444444444,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,China,2,Entidad política,People's Republic of China,China,1814991,35.8447222222222,103.451944444444,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Cairo,1,Entidad política,Cairo,El Cairo,360630,30.0444444444444,31.2358333333333,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Reino de Granada,2,Entidad política,Granada,Granada,6357709,37.175,-3.6,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Alhambra,1,"Calles, edificios, jardines",Alhambra,Alhambra,7302839,37.17634,-3.58821,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Martos,1,Accidente geográfico,Martos,Martos,2514073,37.72107,-3.97264,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Dinadamar,1,"Calles, edificios, jardines",Aynadamar,Dinádamar,5714717,37.24659,-3.55369,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Lucena,1,Entidad política,Lucena,Lucena,6357233,37.40207,-4.48689,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Motril,3,Entidad política,Motril,Motril,6357749,36.745277777778,-3.5205555555556,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Málaga,1,Entidad política,Málaga,Málaga,6359472,36.716666666667,-4.4166666666667,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Alpujarras,1,Accidente geográfico,Alpujarras,Alpujarras,7521822,36.93333333,-3.33333333,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Cádiz,1,Entidad política,Cádiz,Cádiz,6356927,36.535,-6.2975,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Alcázar,1,"Calles, edificios, jardines",Alcázar of Toledo,Alcázar de Toledo,10280893,39.85805556,-4.02055556,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Guadalete,1,Accidente geográfico,Guadalete,Guadalete,2516993,36.755833333333,-5.395,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Galicia,1,Entidad política,Galicia,Galicia,3336902,42.8,-7.9,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Austria,2,Entidad política,Austria,Austria,2782113,48,14,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Italia,1,Entidad política,Italy,Italia,3175395,42.5,12.5,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Francia,1,Entidad política,France,Francia,3017382,47,2,Edad Media
GUERRAS_DE_AMOR_Y_DE_HONOR.txt,Guerras de amor y de honor,Suelta,Sin fecha,1610-1624,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Valencia,1,Entidad política,Valencia,Valencia,6362115,39.47,-0.376388888888889,Edad Media
HALCON_DE_FEDERICO_EL.txt,"Halcón de Federico, El",Parte XIII,1620,1600-1614,Madurez (c. 1600-1630),Comedia,Novelesco,,Florencia,25,Entidad política,Florence,Florencia,6542285,43.771388888889,11.254166666667,Modernidad
HALCON_DE_FEDERICO_EL.txt,"Halcón de Federico, El",Parte XIII,1620,1600-1614,Madurez (c. 1600-1630),Comedia,Novelesco,,Roma,1,Entidad política,Rome,Roma,3169070,41.893055555556,12.482777777778,Modernidad
HALCON_DE_FEDERICO_EL.txt,"Halcón de Federico, El",Parte XIII,1620,1600-1614,Madurez (c. 1600-1630),Comedia,Novelesco,,Indias,1,Entidad política,American West Indies,Indias occidentales,10861432,19,-96,Modernidad
HALCON_DE_FEDERICO_EL.txt,"Halcón de Federico, El",Parte XIII,1620,1600-1614,Madurez (c. 1600-1630),Comedia,Novelesco,,Milán,1,Entidad política,Milan,Milán,6542283,45.466944444444,9.19,Modernidad
HAMETE_DE_TOLEDO_EL.txt,"Hamete de Toledo, El",Parte IX,1617,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Valencia,17,Entidad política,Valencia,Valencia,6362115,39.47,-0.376388888888889,Modernidad
HAMETE_DE_TOLEDO_EL.txt,"Hamete de Toledo, El",Parte IX,1617,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Malta,6,Entidad política,Malta,Malta,2562770,35.8833333333333,14.5,Modernidad
HAMETE_DE_TOLEDO_EL.txt,"Hamete de Toledo, El",Parte IX,1617,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Italia,4,Entidad política,Italy,Italia,3175395,42.5,12.5,Modernidad
HAMETE_DE_TOLEDO_EL.txt,"Hamete de Toledo, El",Parte IX,1617,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Berbería,4,Entidad política,Barbary Coast,Berbería,2472684,32,4,Modernidad
HAMETE_DE_TOLEDO_EL.txt,"Hamete de Toledo, El",Parte IX,1617,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Orán,16,Entidad política,Oran,Orán,2485926,35.696944444444,-0.63305555555556,Modernidad
HAMETE_DE_TOLEDO_EL.txt,"Hamete de Toledo, El",Parte IX,1617,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,Toledo,20,Entidad política,Toledo,Toledo,6361828,39.866666666667,-4.0333333333333,Modernidad
HAMETE_DE_TOLEDO_EL.txt,"Hamete de Toledo, El",Parte IX,1617,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,África,4,Accidente geográfico,Africa,África,6255146,21.09375,7.1881,Modernidad
HAMETE_DE_TOLEDO_EL.txt,"Hamete de Toledo, El",Parte IX,1617,1595-1609,Madurez (c. 1600-1630),Drama,Historial profano,Hechos públicos,España,11,Entidad política,Spain,España,2510769,40.2,-3.5,Modernidad
